folio_id,line_id,unit_code,transcriber,section,currier,hand,quire,paragraph_id,is_para_start,is_para_end,token,position,token_index,line_length
f78v,f78v.11,P0,H,B,B,2,M,538,False,False,ykal,medial,4,10
f78v,f78v.11,P0,H,B,B,2,M,538,False,False,ol,medial,5,10
f78v,f78v.11,P0,H,B,B,2,M,538,False,False,chdy,medial,6,10
f78v,f78v.11,P0,H,B,B,2,M,538,False,False,qokain,medial,7,10
f78v,f78v.11,P0,H,B,B,2,M,538,False,False,chcthy,medial,8,10
f78v,f78v.11,P0,H,B,B,2,M,538,False,False,daiin,final,9,10
f78v,f78v.12,P0,H,B,B,2,M,538,False,False,sheo!r,initial,0,8
f78v,f78v.12,P0,H,B,B,2,M,538,False,False,ol,medial,1,8
f78v,f78v.12,P0,H,B,B,2,M,538,False,False,qokaiin,medial,2,8
f78v,f78v.12,P0,H,B,B,2,M,538,False,False,shckhy,medial,3,8
f78v,f78v.12,P0,H,B,B,2,M,538,False,False,otaly,medial,4,8
f78v,f78v.12,P0,H,B,B,2,M,538,False,False,qol!sheey,medial,5,8
f78v,f78v.12,P0,H,B,B,2,M,538,False,False,qokal,medial,6,8
f78v,f78v.12,P0,H,B,B,2,M,538,False,False,sai!n,final,7,8
f78v,f78v.13,P0,H,B,B,2,M,538,False,False,dchokol,initial,0,8
f78v,f78v.13,P0,H,B,B,2,M,538,False,False,chedy,medial,1,8
f78v,f78v.13,P0,H,B,B,2,M,538,False,False,qokedy,medial,2,8
f78v,f78v.13,P0,H,B,B,2,M,538,False,False,qokey,medial,3,8
f78v,f78v.13,P0,H,B,B,2,M,538,False,False,qol,medial,4,8
f78v,f78v.13,P0,H,B,B,2,M,538,False,False,chedy,medial,5,8
f78v,f78v.13,P0,H,B,B,2,M,538,False,False,qokeedy,medial,6,8
f78v,f78v.13,P0,H,B,B,2,M,538,False,False,lchey,final,7,8
f78v,f78v.14,P0,H,B,B,2,M,538,False,False,qolkeshdy,initial,0,8
f78v,f78v.14,P0,H,B,B,2,M,538,False,False,qol,medial,1,8
f78v,f78v.14,P0,H,B,B,2,M,538,False,False,shedy,medial,2,8
f78v,f78v.14,P0,H,B,B,2,M,538,False,False,olkedy,medial,3,8
f78v,f78v.14,P0,H,B,B,2,M,538,False,False,okol,medial,4,8
f78v,f78v.14,P0,H,B,B,2,M,538,False,False,chedy,medial,5,8
f78v,f78v.14,P0,H,B,B,2,M,538,False,False,qokain,medial,6,8
f78v,f78v.14,P0,H,B,B,2,M,538,False,False,dal,final,7,8
f78v,f78v.15,P0,H,B,B,2,M,538,False,False,cheey,initial,0,10
f78v,f78v.15,P0,H,B,B,2,M,538,False,False,qol,medial,1,10
f78v,f78v.15,P0,H,B,B,2,M,538,False,False,chedy,medial,2,10
f78v,f78v.15,P0,H,B,B,2,M,538,False,False,qokey,medial,3,10
f78v,f78v.15,P0,H,B,B,2,M,538,False,False,or,medial,4,10
f78v,f78v.15,P0,H,B,B,2,M,538,False,False,cheef,medial,5,10
f78v,f78v.15,P0,H,B,B,2,M,538,False,False,chckhey,medial,6,10
f78v,f78v.15,P0,H,B,B,2,M,538,False,False,tedy,medial,7,10
f78v,f78v.15,P0,H,B,B,2,M,538,False,False,qokedy,medial,8,10
f78v,f78v.15,P0,H,B,B,2,M,538,False,False,lr,final,9,10
f78v,f78v.16,P0,H,B,B,2,M,538,False,False,lshey,initial,0,9
f78v,f78v.16,P0,H,B,B,2,M,538,False,False,r!shedy,medial,1,9
f78v,f78v.16,P0,H,B,B,2,M,538,False,False,d,medial,2,9
f78v,f78v.16,P0,H,B,B,2,M,538,False,False,qokedy,medial,3,9
f78v,f78v.16,P0,H,B,B,2,M,538,False,False,okey,medial,4,9
f78v,f78v.16,P0,H,B,B,2,M,538,False,False,lchedy,medial,5,9
f78v,f78v.16,P0,H,B,B,2,M,538,False,False,qokdy,medial,6,9
f78v,f78v.16,P0,H,B,B,2,M,538,False,False,daiin,medial,7,9
f78v,f78v.16,P0,H,B,B,2,M,538,False,False,oly,final,8,9
f78v,f78v.17,P0,H,B,B,2,M,538,False,False,qol,initial,0,11
f78v,f78v.17,P0,H,B,B,2,M,538,False,False,sheedy,medial,1,11
f78v,f78v.17,P0,H,B,B,2,M,538,False,False,qol,medial,2,11
f78v,f78v.17,P0,H,B,B,2,M,538,False,False,lcheol,medial,3,11
f78v,f78v.17,P0,H,B,B,2,M,538,False,False,lchdy,medial,4,11
f78v,f78v.17,P0,H,B,B,2,M,538,False,False,dchdy,medial,5,11
f78v,f78v.17,P0,H,B,B,2,M,538,False,False,da,medial,6,11
f78v,f78v.17,P0,H,B,B,2,M,538,False,False,qor,medial,7,11
f78v,f78v.17,P0,H,B,B,2,M,538,False,False,ol,medial,8,11
f78v,f78v.17,P0,H,B,B,2,M,538,False,False,kal,medial,9,11
f78v,f78v.17,P0,H,B,B,2,M,538,False,False,dy,final,10,11
f78v,f78v.18,P0,H,B,B,2,M,538,False,False,chedy,initial,0,9
f78v,f78v.18,P0,H,B,B,2,M,538,False,False,shckhy,medial,1,9
f78v,f78v.18,P0,H,B,B,2,M,538,False,False,qokedy,medial,2,9
f78v,f78v.18,P0,H,B,B,2,M,538,False,False,dal,medial,3,9
f78v,f78v.18,P0,H,B,B,2,M,538,False,False,l!shckhy,medial,4,9
f78v,f78v.18,P0,H,B,B,2,M,538,False,False,qol,medial,5,9
f78v,f78v.18,P0,H,B,B,2,M,538,False,False,qol,medial,6,9
f78v,f78v.18,P0,H,B,B,2,M,538,False,False,oteedy,medial,7,9
f78v,f78v.18,P0,H,B,B,2,M,538,False,False,qor,final,8,9
f78v,f78v.19,P0,H,B,B,2,M,538,False,False,l!chedy,initial,0,7
f78v,f78v.19,P0,H,B,B,2,M,538,False,False,ol,medial,1,7
f78v,f78v.19,P0,H,B,B,2,M,538,False,False,chedar,medial,2,7
f78v,f78v.19,P0,H,B,B,2,M,538,False,False,shedy,medial,3,7
f78v,f78v.19,P0,H,B,B,2,M,538,False,False,lor,medial,4,7
f78v,f78v.19,P0,H,B,B,2,M,538,False,False,shedaldy,medial,5,7
f78v,f78v.19,P0,H,B,B,2,M,538,False,False,orai!n,final,6,7
f78v,f78v.20,P0,H,B,B,2,M,538,False,False,qofcheol,initial,0,8
f78v,f78v.20,P0,H,B,B,2,M,538,False,False,opchedy,medial,1,8
f78v,f78v.20,P0,H,B,B,2,M,538,False,False,qokai!n,medial,2,8
f78v,f78v.20,P0,H,B,B,2,M,538,False,False,opchedy,medial,3,8
f78v,f78v.20,P0,H,B,B,2,M,538,False,False,lchey,medial,4,8
f78v,f78v.20,P0,H,B,B,2,M,538,False,False,cphar,medial,5,8
f78v,f78v.20,P0,H,B,B,2,M,538,False,False,ol,medial,6,8
f78v,f78v.20,P0,H,B,B,2,M,538,False,False,okalor,final,7,8
f78v,f78v.21,P0,H,B,B,2,M,538,False,False,chedy,initial,0,8
f78v,f78v.21,P0,H,B,B,2,M,538,False,False,l!shedy,medial,1,8
f78v,f78v.21,P0,H,B,B,2,M,538,False,False,olshedy,medial,2,8
f78v,f78v.21,P0,H,B,B,2,M,538,False,False,otaiin,medial,3,8
f78v,f78v.21,P0,H,B,B,2,M,538,False,False,ol,medial,4,8
f78v,f78v.21,P0,H,B,B,2,M,538,False,False,qokar,medial,5,8
f78v,f78v.21,P0,H,B,B,2,M,538,False,False,shedy,medial,6,8
f78v,f78v.21,P0,H,B,B,2,M,538,False,False,yteedy,final,7,8
f78v,f78v.22,P0,H,B,B,2,M,538,False,False,o!kal,initial,0,9
f78v,f78v.22,P0,H,B,B,2,M,538,False,False,shey,medial,1,9
f78v,f78v.22,P0,H,B,B,2,M,538,False,False,ol,medial,2,9
f78v,f78v.22,P0,H,B,B,2,M,538,False,False,shedy,medial,3,9
f78v,f78v.22,P0,H,B,B,2,M,538,False,False,okal,medial,4,9
f78v,f78v.22,P0,H,B,B,2,M,538,False,False,okchey,medial,5,9
f78v,f78v.22,P0,H,B,B,2,M,538,False,False,okeol,medial,6,9
f78v,f78v.22,P0,H,B,B,2,M,538,False,False,olchedy,medial,7,9
f78v,f78v.22,P0,H,B,B,2,M,538,False,False,qol,final,8,9
f78v,f78v.23,P0,H,B,B,2,M,538,False,False,qol,initial,0,7
f78v,f78v.23,P0,H,B,B,2,M,538,False,False,chedy,medial,1,7
f78v,f78v.23,P0,H,B,B,2,M,538,False,False,okeshy,medial,2,7
f78v,f78v.23,P0,H,B,B,2,M,538,False,False,qoteedy,medial,3,7
f78v,f78v.23,P0,H,B,B,2,M,538,False,False,okeedy,medial,4,7
f78v,f78v.23,P0,H,B,B,2,M,538,False,False,olshedy,medial,5,7
f78v,f78v.23,P0,H,B,B,2,M,538,False,False,qokedy!dy,final,6,7
f78v,f78v.24,P0,H,B,B,2,M,538,False,False,ytaiin,initial,0,9
f78v,f78v.24,P0,H,B,B,2,M,538,False,False,shedy,medial,1,9
f78v,f78v.24,P0,H,B,B,2,M,538,False,False,ol,medial,2,9
f78v,f78v.24,P0,H,B,B,2,M,538,False,False,sheedy,medial,3,9
f78v,f78v.24,P0,H,B,B,2,M,538,False,False,olshdy,medial,4,9
f78v,f78v.24,P0,H,B,B,2,M,538,False,False,shey,medial,5,9
f78v,f78v.24,P0,H,B,B,2,M,538,False,False,kshdy,medial,6,9
f78v,f78v.24,P0,H,B,B,2,M,538,False,False,shol,medial,7,9
f78v,f78v.24,P0,H,B,B,2,M,538,False,False,kedy,final,8,9
f78v,f78v.25,P0,H,B,B,2,M,538,False,False,teeol,initial,0,9
f78v,f78v.25,P0,H,B,B,2,M,538,False,False,olkeshey,medial,1,9
f78v,f78v.25,P0,H,B,B,2,M,538,False,False,qolcheol,medial,2,9
f78v,f78v.25,P0,H,B,B,2,M,538,False,False,ol,medial,3,9
f78v,f78v.25,P0,H,B,B,2,M,538,False,False,or,medial,4,9
f78v,f78v.25,P0,H,B,B,2,M,538,False,False,sheckhedy,medial,5,9
f78v,f78v.25,P0,H,B,B,2,M,538,False,False,or,medial,6,9
f78v,f78v.25,P0,H,B,B,2,M,538,False,False,ol,medial,7,9
f78v,f78v.25,P0,H,B,B,2,M,538,False,False,sham,final,8,9
f78v,f78v.26,P0,H,B,B,2,M,538,False,False,qokaiin,initial,0,9
f78v,f78v.26,P0,H,B,B,2,M,538,False,False,or,medial,1,9
f78v,f78v.26,P0,H,B,B,2,M,538,False,False,sheedy,medial,2,9
f78v,f78v.26,P0,H,B,B,2,M,538,False,False,otai!n,medial,3,9
f78v,f78v.26,P0,H,B,B,2,M,538,False,False,ol,medial,4,9
f78v,f78v.26,P0,H,B,B,2,M,538,False,False,shedy,medial,5,9
f78v,f78v.26,P0,H,B,B,2,M,538,False,False,sol,medial,6,9
f78v,f78v.26,P0,H,B,B,2,M,538,False,False,fchedy,medial,7,9
f78v,f78v.26,P0,H,B,B,2,M,538,False,False,otaldy,final,8,9
f78v,f78v.27,P0,H,B,B,2,M,538,False,False,l!ol,initial,0,11
f78v,f78v.27,P0,H,B,B,2,M,538,False,False,kar,medial,1,11
f78v,f78v.27,P0,H,B,B,2,M,538,False,False,shr,medial,2,11
f78v,f78v.27,P0,H,B,B,2,M,538,False,False,r,medial,3,11
f78v,f78v.27,P0,H,B,B,2,M,538,False,False,ol,medial,4,11
f78v,f78v.27,P0,H,B,B,2,M,538,False,False,ols,medial,5,11
f78v,f78v.27,P0,H,B,B,2,M,538,False,False,sheey,medial,6,11
f78v,f78v.27,P0,H,B,B,2,M,538,False,False,ol,medial,7,11
f78v,f78v.27,P0,H,B,B,2,M,538,False,False,chedy,medial,8,11
f78v,f78v.27,P0,H,B,B,2,M,538,False,False,oltar,medial,9,11
f78v,f78v.27,P0,H,B,B,2,M,538,False,False,olkaiin,final,10,11
f78v,f78v.28,P0,H,B,B,2,M,538,False,False,olkai!n,initial,0,10
f78v,f78v.28,P0,H,B,B,2,M,538,False,False,shey,medial,1,10
f78v,f78v.28,P0,H,B,B,2,M,538,False,False,qokey,medial,2,10
f78v,f78v.28,P0,H,B,B,2,M,538,False,False,okar,medial,3,10
f78v,f78v.28,P0,H,B,B,2,M,538,False,False,ol,medial,4,10
f78v,f78v.28,P0,H,B,B,2,M,538,False,False,oteedy,medial,5,10
f78v,f78v.28,P0,H,B,B,2,M,538,False,False,chcthy,medial,6,10
f78v,f78v.28,P0,H,B,B,2,M,538,False,False,los,medial,7,10
f78v,f78v.28,P0,H,B,B,2,M,538,False,False,aiin,medial,8,10
f78v,f78v.28,P0,H,B,B,2,M,538,False,False,d,final,9,10
f78v,f78v.29,P0,H,B,B,2,M,538,False,False,lchedy,initial,0,11
f78v,f78v.29,P0,H,B,B,2,M,538,False,False,otchey,medial,1,11
f78v,f78v.29,P0,H,B,B,2,M,538,False,False,qol,medial,2,11
f78v,f78v.29,P0,H,B,B,2,M,538,False,False,chedy,medial,3,11
f78v,f78v.29,P0,H,B,B,2,M,538,False,False,lr,medial,4,11
f78v,f78v.29,P0,H,B,B,2,M,538,False,False,al,medial,5,11
f78v,f78v.29,P0,H,B,B,2,M,538,False,False,s,medial,6,11
f78v,f78v.29,P0,H,B,B,2,M,538,False,False,aiiin,medial,7,11
f78v,f78v.29,P0,H,B,B,2,M,538,False,False,ol,medial,8,11
f78v,f78v.29,P0,H,B,B,2,M,538,False,False,shedy,medial,9,11
f78v,f78v.29,P0,H,B,B,2,M,538,False,False,ary,final,10,11
f78v,f78v.30,P0,H,B,B,2,M,538,False,False,s!al,initial,0,10
f78v,f78v.30,P0,H,B,B,2,M,538,False,False,shol,medial,1,10
f78v,f78v.30,P0,H,B,B,2,M,538,False,False,s!ai!n,medial,2,10
f78v,f78v.30,P0,H,B,B,2,M,538,False,False,sheety,medial,3,10
f78v,f78v.30,P0,H,B,B,2,M,538,False,False,or,medial,4,10
f78v,f78v.30,P0,H,B,B,2,M,538,False,False,oiiin,medial,5,10
f78v,f78v.30,P0,H,B,B,2,M,538,False,False,okal,medial,6,10
f78v,f78v.30,P0,H,B,B,2,M,538,False,False,oltal,medial,7,10
f78v,f78v.30,P0,H,B,B,2,M,538,False,False,qokar,medial,8,10
f78v,f78v.30,P0,H,B,B,2,M,538,False,False,ary,final,9,10
f78v,f78v.31,P0,H,B,B,2,M,538,False,False,sor,initial,0,10
f78v,f78v.31,P0,H,B,B,2,M,538,False,False,ar,medial,1,10
f78v,f78v.31,P0,H,B,B,2,M,538,False,False,or,medial,2,10
f78v,f78v.31,P0,H,B,B,2,M,538,False,False,dchor,medial,3,10
f78v,f78v.31,P0,H,B,B,2,M,538,False,False,otaiin,medial,4,10
f78v,f78v.31,P0,H,B,B,2,M,538,False,False,otai!n,medial,5,10
f78v,f78v.31,P0,H,B,B,2,M,538,False,False,ytedy,medial,6,10
f78v,f78v.31,P0,H,B,B,2,M,538,False,False,olshdy,medial,7,10
f78v,f78v.31,P0,H,B,B,2,M,538,False,False,shol,medial,8,10
f78v,f78v.31,P0,H,B,B,2,M,538,False,False,kal,final,9,10
f78v,f78v.32,P0,H,B,B,2,M,538,False,False,lol,initial,0,6
f78v,f78v.32,P0,H,B,B,2,M,538,False,False,cheor,medial,1,6
f78v,f78v.32,P0,H,B,B,2,M,538,False,False,sheol,medial,2,6
f78v,f78v.32,P0,H,B,B,2,M,538,False,False,dy,medial,3,6
f78v,f78v.32,P0,H,B,B,2,M,538,False,False,qokar,medial,4,6
f78v,f78v.32,P0,H,B,B,2,M,538,False,False,otalor,final,5,6
f79r,f79r.1,P0,H,B,B,2,M,539,True,False,t!orai!n,initial,0,10
f79r,f79r.1,P0,H,B,B,2,M,539,True,False,shedy,medial,1,10
f79r,f79r.1,P0,H,B,B,2,M,539,True,False,pchor,medial,2,10
f79r,f79r.1,P0,H,B,B,2,M,539,True,False,or,medial,3,10
f79r,f79r.1,P0,H,B,B,2,M,539,True,False,shek,medial,4,10
f79r,f79r.1,P0,H,B,B,2,M,539,True,False,otar,medial,5,10
f79r,f79r.1,P0,H,B,B,2,M,539,True,False,pchdy,medial,6,10
f79r,f79r.1,P0,H,B,B,2,M,539,True,False,opcholor,medial,7,10
f79r,f79r.1,P0,H,B,B,2,M,539,True,False,otal,medial,8,10
f79r,f79r.1,P0,H,B,B,2,M,539,True,False,shedy,final,9,10
f79r,f79r.2,P0,H,B,B,2,M,539,False,False,qoteedy,initial,0,10
f79r,f79r.2,P0,H,B,B,2,M,539,False,False,lshdy,medial,1,10
f79r,f79r.2,P0,H,B,B,2,M,539,False,False,otchedy,medial,2,10
f79r,f79r.2,P0,H,B,B,2,M,539,False,False,olshey,medial,3,10
f79r,f79r.2,P0,H,B,B,2,M,539,False,False,ol,medial,4,10
f79r,f79r.2,P0,H,B,B,2,M,539,False,False,shey,medial,5,10
f79r,f79r.2,P0,H,B,B,2,M,539,False,False,qol,medial,6,10
f79r,f79r.2,P0,H,B,B,2,M,539,False,False,sheey,medial,7,10
f79r,f79r.2,P0,H,B,B,2,M,539,False,False,qoteey,medial,8,10
f79r,f79r.2,P0,H,B,B,2,M,539,False,False,loly,final,9,10
f79r,f79r.3,P0,H,B,B,2,M,539,False,False,y!shealdy,initial,0,9
f79r,f79r.3,P0,H,B,B,2,M,539,False,False,r!shedy,medial,1,9
f79r,f79r.3,P0,H,B,B,2,M,539,False,False,qoteedy,medial,2,9
f79r,f79r.3,P0,H,B,B,2,M,539,False,False,chckhey,medial,3,9
f79r,f79r.3,P0,H,B,B,2,M,539,False,False,qo!y,medial,4,9
f79r,f79r.3,P0,H,B,B,2,M,539,False,False,chey,medial,5,9
f79r,f79r.3,P0,H,B,B,2,M,539,False,False,l!chey,medial,6,9
f79r,f79r.3,P0,H,B,B,2,M,539,False,False,qokeey,medial,7,9
f79r,f79r.3,P0,H,B,B,2,M,539,False,False,r!chedy,final,8,9
f79r,f79r.4,P0,H,B,B,2,M,539,False,False,teey,initial,0,11
f79r,f79r.4,P0,H,B,B,2,M,539,False,False,dar,medial,1,11
f79r,f79r.4,P0,H,B,B,2,M,539,False,False,qotar,medial,2,11
f79r,f79r.4,P0,H,B,B,2,M,539,False,False,sheds,medial,3,11
f79r,f79r.4,P0,H,B,B,2,M,539,False,False,sheekeey,medial,4,11
f79r,f79r.4,P0,H,B,B,2,M,539,False,False,qokeey,medial,5,11
f79r,f79r.4,P0,H,B,B,2,M,539,False,False,okey,medial,6,11
f79r,f79r.4,P0,H,B,B,2,M,539,False,False,qolshy,medial,7,11
f79r,f79r.4,P0,H,B,B,2,M,539,False,False,olchey,medial,8,11
f79r,f79r.4,P0,H,B,B,2,M,539,False,False,qoky,medial,9,11
f79r,f79r.4,P0,H,B,B,2,M,539,False,False,ol,final,10,11
f79r,f79r.5,P0,H,B,B,2,M,539,False,False,qokal,initial,0,13
f79r,f79r.5,P0,H,B,B,2,M,539,False,False,shedy,medial,1,13
f79r,f79r.5,P0,H,B,B,2,M,539,False,False,chcthy,medial,2,13
f79r,f79r.5,P0,H,B,B,2,M,539,False,False,or,medial,3,13
f79r,f79r.5,P0,H,B,B,2,M,539,False,False,chear,medial,4,13
f79r,f79r.5,P0,H,B,B,2,M,539,False,False,solchey,medial,5,13
f79r,f79r.5,P0,H,B,B,2,M,539,False,False,qol,medial,6,13
f79r,f79r.5,P0,H,B,B,2,M,539,False,False,shal,medial,7,13
f79r,f79r.5,P0,H,B,B,2,M,539,False,False,chey,medial,8,13
f79r,f79r.5,P0,H,B,B,2,M,539,False,False,l,medial,9,13
f79r,f79r.5,P0,H,B,B,2,M,539,False,False,cheol,medial,10,13
f79r,f79r.5,P0,H,B,B,2,M,539,False,False,chol,medial,11,13
f79r,f79r.5,P0,H,B,B,2,M,539,False,False,chy,final,12,13
f79r,f79r.6,P0,H,B,B,2,M,539,False,False,shol,initial,0,10
f79r,f79r.6,P0,H,B,B,2,M,539,False,False,okar,medial,1,10
f79r,f79r.6,P0,H,B,B,2,M,539,False,False,ol,medial,2,10
f79r,f79r.6,P0,H,B,B,2,M,539,False,False,olkeey,medial,3,10
f79r,f79r.6,P0,H,B,B,2,M,539,False,False,qokey,medial,4,10
f79r,f79r.6,P0,H,B,B,2,M,539,False,False,s!ai!n,medial,5,10
f79r,f79r.6,P0,H,B,B,2,M,539,False,False,ol,medial,6,10
f79r,f79r.6,P0,H,B,B,2,M,539,False,False,cheey,medial,7,10
f79r,f79r.6,P0,H,B,B,2,M,539,False,False,qol,medial,8,10
f79r,f79r.6,P0,H,B,B,2,M,539,False,False,chey,final,9,10
f79r,f79r.7,P0,H,B,B,2,M,539,False,False,p!olchedy,initial,0,10
f79r,f79r.7,P0,H,B,B,2,M,539,False,False,qokar,medial,1,10
f79r,f79r.7,P0,H,B,B,2,M,539,False,False,shey,medial,2,10
f79r,f79r.7,P0,H,B,B,2,M,539,False,False,qokl,medial,3,10
f79r,f79r.7,P0,H,B,B,2,M,539,False,False,ol,medial,4,10
f79r,f79r.7,P0,H,B,B,2,M,539,False,False,cheey,medial,5,10
f79r,f79r.7,P0,H,B,B,2,M,539,False,False,qokain,medial,6,10
f79r,f79r.7,P0,H,B,B,2,M,539,False,False,chey,medial,7,10
f79r,f79r.7,P0,H,B,B,2,M,539,False,False,qoty,medial,8,10
f79r,f79r.7,P0,H,B,B,2,M,539,False,False,qokar,final,9,10
f79r,f79r.8,P0,H,B,B,2,M,539,False,False,qokol,initial,0,9
f79r,f79r.8,P0,H,B,B,2,M,539,False,False,cheedy,medial,1,9
f79r,f79r.8,P0,H,B,B,2,M,539,False,False,qokal,medial,2,9
f79r,f79r.8,P0,H,B,B,2,M,539,False,False,shed,medial,3,9
f79r,f79r.8,P0,H,B,B,2,M,539,False,False,y!kchedy,medial,4,9
f79r,f79r.8,P0,H,B,B,2,M,539,False,False,chcthy,medial,5,9
f79r,f79r.8,P0,H,B,B,2,M,539,False,False,yoky,medial,6,9
f79r,f79r.8,P0,H,B,B,2,M,539,False,False,qokal,medial,7,9
f79r,f79r.8,P0,H,B,B,2,M,539,False,False,cholo,final,8,9
f79r,f79r.9,P0,H,B,B,2,M,539,False,False,saiin,initial,0,9
f79r,f79r.9,P0,H,B,B,2,M,539,False,False,shedy,medial,1,9
f79r,f79r.9,P0,H,B,B,2,M,539,False,False,psheedy,medial,2,9
f79r,f79r.9,P0,H,B,B,2,M,539,False,False,qokar,medial,3,9
f79r,f79r.9,P0,H,B,B,2,M,539,False,False,sheol,medial,4,9
f79r,f79r.9,P0,H,B,B,2,M,539,False,False,qolchey,medial,5,9
f79r,f79r.9,P0,H,B,B,2,M,539,False,False,qoty,medial,6,9
f79r,f79r.9,P0,H,B,B,2,M,539,False,False,qokal,medial,7,9
f79r,f79r.9,P0,H,B,B,2,M,539,False,False,qokam,final,8,9
f79r,f79r.10,P0,H,B,B,2,M,539,False,False,qokshedy,initial,0,8
f79r,f79r.10,P0,H,B,B,2,M,539,False,False,qokai!n,medial,1,8
f79r,f79r.10,P0,H,B,B,2,M,539,False,False,cheor,medial,2,8
f79r,f79r.10,P0,H,B,B,2,M,539,False,False,okol,medial,3,8
f79r,f79r.10,P0,H,B,B,2,M,539,False,False,sheeol,medial,4,8
f79r,f79r.10,P0,H,B,B,2,M,539,False,False,qoteesy,medial,5,8
f79r,f79r.10,P0,H,B,B,2,M,539,False,False,choty,medial,6,8
f79r,f79r.10,P0,H,B,B,2,M,539,False,False,otechys,final,7,8
f79r,f79r.11,P0,H,B,B,2,M,539,False,False,shoikhy,initial,0,9
f79r,f79r.11,P0,H,B,B,2,M,539,False,False,chedy,medial,1,9
f79r,f79r.11,P0,H,B,B,2,M,539,False,False,tshey,medial,2,9
f79r,f79r.11,P0,H,B,B,2,M,539,False,False,dshdy,medial,3,9
f79r,f79r.11,P0,H,B,B,2,M,539,False,False,otchar,medial,4,9
f79r,f79r.11,P0,H,B,B,2,M,539,False,False,shek,medial,5,9
f79r,f79r.11,P0,H,B,B,2,M,539,False,False,chcthy,medial,6,9
f79r,f79r.11,P0,H,B,B,2,M,539,False,False,otal,medial,7,9
f79r,f79r.11,P0,H,B,B,2,M,539,False,False,ory,final,8,9
f79r,f79r.12,P0,H,B,B,2,M,539,False,False,qokchy,initial,0,6
f79r,f79r.12,P0,H,B,B,2,M,539,False,False,qotchey,medial,1,6
f79r,f79r.12,P0,H,B,B,2,M,539,False,False,ldaiin,medial,2,6
f79r,f79r.12,P0,H,B,B,2,M,539,False,False,shedy,medial,3,6
f79r,f79r.12,P0,H,B,B,2,M,539,False,False,qotaiin,medial,4,6
f79r,f79r.12,P0,H,B,B,2,M,539,False,False,sal,final,5,6
f79r,f79r.13,P0,H,B,B,2,M,539,False,False,p!shorol,initial,0,9
f79r,f79r.13,P0,H,B,B,2,M,539,False,False,shckhy,medial,1,9
f79r,f79r.13,P0,H,B,B,2,M,539,False,False,qotshdy,medial,2,9
f79r,f79r.13,P0,H,B,B,2,M,539,False,False,qokaldy,medial,3,9
f79r,f79r.13,P0,H,B,B,2,M,539,False,False,opchedy,medial,4,9
f79r,f79r.13,P0,H,B,B,2,M,539,False,False,qotar,medial,5,9
f79r,f79r.13,P0,H,B,B,2,M,539,False,False,or,medial,6,9
f79r,f79r.13,P0,H,B,B,2,M,539,False,False,aiin,medial,7,9
f79r,f79r.13,P0,H,B,B,2,M,539,False,False,ol,final,8,9
f79r,f79r.14,P0,H,B,B,2,M,539,False,False,saral,initial,0,10
f79r,f79r.14,P0,H,B,B,2,M,539,False,False,qokai!n,medial,1,10
f79r,f79r.14,P0,H,B,B,2,M,539,False,False,checkhy,medial,2,10
f79r,f79r.14,P0,H,B,B,2,M,539,False,False,qotal,medial,3,10
f79r,f79r.14,P0,H,B,B,2,M,539,False,False,qol,medial,4,10
f79r,f79r.14,P0,H,B,B,2,M,539,False,False,cheey,medial,5,10
f79r,f79r.14,P0,H,B,B,2,M,539,False,False,chey,medial,6,10
f79r,f79r.14,P0,H,B,B,2,M,539,False,False,dai!n,medial,7,10
f79r,f79r.14,P0,H,B,B,2,M,539,False,False,chedy,medial,8,10
f79r,f79r.14,P0,H,B,B,2,M,539,False,False,qol,final,9,10
f79r,f79r.15,P0,H,B,B,2,M,539,False,False,qokl,initial,0,10
f79r,f79r.15,P0,H,B,B,2,M,539,False,False,shey,medial,1,10
f79r,f79r.15,P0,H,B,B,2,M,539,False,False,qokal,medial,2,10
f79r,f79r.15,P0,H,B,B,2,M,539,False,False,chedy,medial,3,10
f79r,f79r.15,P0,H,B,B,2,M,539,False,False,okol,medial,4,10
f79r,f79r.15,P0,H,B,B,2,M,539,False,False,dyty,medial,5,10
f79r,f79r.15,P0,H,B,B,2,M,539,False,False,s!aiin,medial,6,10
f79r,f79r.15,P0,H,B,B,2,M,539,False,False,ol,medial,7,10
f79r,f79r.15,P0,H,B,B,2,M,539,False,False,sheol,medial,8,10
f79r,f79r.15,P0,H,B,B,2,M,539,False,False,lchey,final,9,10
f79r,f79r.16,P0,H,B,B,2,M,539,False,False,shai!n,initial,0,9
f79r,f79r.16,P0,H,B,B,2,M,539,False,False,shckhy,medial,1,9
f79r,f79r.16,P0,H,B,B,2,M,539,False,False,qoly,medial,2,9
f79r,f79r.16,P0,H,B,B,2,M,539,False,False,kshedy,medial,3,9
f79r,f79r.16,P0,H,B,B,2,M,539,False,False,otal,medial,4,9
f79r,f79r.16,P0,H,B,B,2,M,539,False,False,sheey,medial,5,9
f79r,f79r.16,P0,H,B,B,2,M,539,False,False,qokai!n,medial,6,9
f79r,f79r.16,P0,H,B,B,2,M,539,False,False,shey,medial,7,9
f79r,f79r.16,P0,H,B,B,2,M,539,False,False,qokam,final,8,9
f79r,f79r.17,P0,H,B,B,2,M,539,False,False,qokaiin,initial,0,11
f79r,f79r.17,P0,H,B,B,2,M,539,False,False,shy,medial,1,11
f79r,f79r.17,P0,H,B,B,2,M,539,False,False,lsheey,medial,2,11
